 course_code | career |                                           c                                           |                                         left                                          
 LAWS3373    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3374    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3375    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3381    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3382    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3383    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3391    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3392    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3393    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses including Land Law (LAWS2383).     | (Completion of 78_UOC in LAWS courses && Land Law (LAWS2383))
 LAWS3394    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses including Land Law (LAWS2383).     | (Completion of 78_UOC in LAWS courses && Land Law (LAWS2383))
 LAWS3395    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3396    | UG     | Prerequisite: Family Law (LAWS3391) and completion of 78 UOC in LAWS courses.         | (Family Law (LAWS3391) && completion of 78_UOC in LAWS courses)
 LAWS3401    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3402    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3411    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3412    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3413    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3421    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3423    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3425    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3431    | UG     | Prerequisite: Restricted to students enrolled in Legal Studies. Academic Program must | (Restricted to students enrolled in Legal Studies Academic Program must be either 405
 LAWS3434    | UG     |                                                                                       | 
 LAWS3441    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3478    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3510    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3513    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3523    | UG     | Prerequisite: Restricted to students enrolled in Legal Studies. Academic Program must | (Restricted to students enrolled in Legal Studies Academic Program must be either 405
 LAWS3524    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3532    | UG     | Prerequisite: Restricted to students enrolled in Legal Studies. Academic Program must | (Restricted to students enrolled in Legal Studies Academic Program must be either 405
 LAWS3541    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3542    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3589    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses including Resolving Civil Disputes | (Completion of 78_UOC in LAWS courses && Resolving Civil Disputes (LAWS2371))
 LAWS3600    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses including Land Law (LAWS2383) and  | (Completion of 78_UOC in LAWS courses && Land Law (LAWS2383) && Resolving Civil Dispu
 LAWS3623    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses including Lawyers, Ethics and Just | (Completion of 78_UOC in LAWS courses && Lawyers && Ethics && Justice (LAWS1230))
 LAWS3713    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses including either Law in the Global | (Completion of 78_UOC in LAWS courses && either Law in the Global Context (LAWS2270) 
 LAWS3751    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3758    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3789    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3812    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS3971    | UG     | Prerequisite: Completion of 78 UOC in LAWS courses.                                   | (Completion of 78_UOC in LAWS courses)
 LAWS9801    | UG     | Prerequisite: Academic Program must be Environmental Science program (3988, 3932, 396 | (Academic Program must be Environmental Science program (3988 && 3932 && 3965 || 3943
 MANF3100    | UG     | Prerequisite: ENGG1000 and (MMAN1130 or MMAN2130);                                    | (ENGG1000 && (MMAN1130 || MMAN2130))
 MANF3510    | UG     | Prerequisite: MMAN1130 or MMAN2130                                                    | (MMAN1130 || MMAN2130)
 MANF3610    | UG     | Prerequisite: ENGG1811 or COMP1911 and MATH2089                                       | (ENGG1811 || COMP1911 && MATH2089)
 MANF4020    | UG     |                                                                                       | 
 MANF4100    | UG     | pre-req MANF3100 MANF3510                                                             | (MANF3100 && MANF3510)
 MANF4430    | UG     | pre-requisite MATH2089                                                                | (MATH2089)
 MANF4450    | UG     |                                                                                       | 
 MANF4611    | UG     | Prerequisite: MATH2089                                                                | (MATH2089)
 MANF6860    | UG     |                                                                                       | 
 MARK1012    | UG     |                                                                                       | 
 MARK1014    | UG     |                                                                                       | 
 MARK2051    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK2052    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK2053    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK2055    | UG     | Prerequisite: MARK1012                                                                | (MARK1012)
 MARK2060    | UG     | Prerequisite: MARK1012 or GENC6005                                                    | (MARK1012 || GENC6005)
 MARK2071    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK2085    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK2101    | UG     |                                                                                       | 
 MARK2999    | UG     | Prerequisite: MARK1012;                                                               | (MARK1012)
 MARK3054    | UG     | Prerequisite:ECON1203 or MARK2052                                                     | (ECON1203 || MARK2052)
 MARK3081    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK3082    | UG     | Prerequisite: MARK1012 AND (MARK2051 OR MARK2151) AND MARK2052                        | (MARK1012 && (MARK2051 || MARK2151) && MARK2052)
 MARK3085    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK3091    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK3092    | UG     | Prerequisite:MARK1012                                                                 | (MARK1012)
 MARK3202    | UG     | Prerequisite: MARK2101 and enrolled in plan MARKB13554                                | (MARK2101 && MARKB13554)
 MARK3303    | UG     | Prerequisite: MARK2101 and enrolled in plan MARKB13554                                | (MARK2101 && MARKB13554)
 MARK3999    | UG     | Prerequisite: MARK3081                                                                | (MARK3081)
 MARK4204    | UG     | Prerequisite: Admission to Honours in Marketing.                                      | (MARKETING_HONOURS)
 MARK4205    | UG     | Prerequisite: Admission to Honours in Marketing.                                      | (MARKETING_HONOURS)
 MARK4210    | UG     | Prerequisite: Admission to Honours in Marketing.                                      | (MARKETING_HONOURS)
 MARK4211    | UG     | Prerequisite: Admission to Honours in Marketing.                                      | (MARKETING_HONOURS)
 MARK4212    | UG     | Prerequisite: Admission to Honours in Marketing.                                      | (MARKETING_HONOURS)
 MARK4213    | UG     | Prerequisite: Admission to Honours in Marketing.                                      | (MARKETING_HONOURS)
 MARK4214    | UG     |                                                                                       | 
 MARK4999    | UG     | Prerequisite: MARK3999                                                                | (MARK3999)
 MATH1011    | UG     |                                                                                       | 
 MATH1031    | UG     |                                                                                       | 
 MATH1041    | UG     |                                                                                       | 
 MATH1081    | UG     |                                                                                       | 
 MATH1099    | UG     |                                                                                       | 
 MATH1131    | UG     |                                                                                       | 
 MATH1141    | UG     |                                                                                       | 
 MATH1151    | UG     |                                                                                       | 
 MATH1231    | UG     | Prerequisite: MATH1131 or MATH1141.                                                   | (MATH1131 || MATH1141)
 MATH1241    | UG     | Prerequisite: MATH1131 CR or MATH1141 CR.                                             | (MATH1131{CR} || MATH1141{CR})
 MATH1251    | UG     | Prerequisite: MATH1151.                                                               | (MATH1151)
 MATH2011    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251;                                       | (MATH1231 || MATH1241 || MATH1251)
 MATH2018    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251.                                       | (MATH1231 || MATH1241 || MATH1251)
 MFAC3510    | UG     |                                                                                       | 
 MATH2019    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251.                                       | (MATH1231 || MATH1241 || MATH1251)
 MATH2069    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251;                                       | (MATH1231 || MATH1241 || MATH1251)
 MATH2089    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251.                                       | (MATH1231 || MATH1241 || MATH1251)
 MATH2099    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251.                                       | (MATH1231 || MATH1241 || MATH1251)
 MATH2111    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 each with a mark of at least 70;       | (MATH1231{70} || MATH1241{70} || MATH1251{70})
 MATH2120    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251                                        | (MATH1231 || MATH1241 || MATH1251)
 MATH2121    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251                                        | (MATH1231 || MATH1241 || MATH1251)
 MATH2130    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 each with a mark of 70.                | (MATH1231{70} || MATH1241{70} || MATH1251{70})
 MATH2221    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 each with a mark of 70.                | (MATH1231{70} || MATH1241{70} || MATH1251{70})
 MATH2241    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251                                        | (MATH1231 || MATH1241 || MATH1251)
 MATH2301    | UG     | Prerequisite: MATH1031 (CR) or MATH1231 or MATH1241 or MATH1251.                      | (MATH1031{CR} || MATH1231 || MATH1241 || MATH1251)
 MATH2400    | UG     | Prerequisite: MATH1081 or MATH1231 or MATH1241 or MATH1251                            | (MATH1081 || MATH1231 || MATH1241 || MATH1251)
 MATH2501    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251;                                       | (MATH1231 || MATH1241 || MATH1251)
 MATH2520    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251;                                       | (MATH1231 || MATH1241 || MATH1251)
 MATH2521    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251;                                       | (MATH1231 || MATH1241 || MATH1251)
 MATH2601    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 each with a mark of 70 or greater;     | (MATH1231{70} || MATH1241{70} || MATH1251{70})
 MATH2620    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 each with a mark of at least 70;       | (MATH1231{70} || MATH1241{70} || MATH1251{70})
 MATH2621    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 each with a mark of at least 70;       | (MATH1231{70} || MATH1241{70} || MATH1251{70})
 MATH2701    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 with at least a CR, enrolment in an ad | (MATH1231{CR} || MATH1241{CR} || MATH1251{CR} && enrolment in an advanced maths || ad
 MATH2801    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 (or enrolment in program 3653 Software | (MATH1231 || MATH1241 || MATH1251 || (3653 && (MATH1131 || MATH1141)))
 MATH2831    | UG     | Prerequisite: MATH2801 or MATH2901.                                                   | (MATH2801 || MATH2901)
 MATH2859    | UG     | Prerequisite: MATH1231 or MATH1241 (or, in program 3648 or 3651 or 3652 or 3653 or 37 | (MATH1231 || MATH1241 || ((3648 || 3651 || 3652 || 3653 || 3749 || 3982) && (MATH1131
 MATH2871    | UG     | Prerequisite: MATH1041 or ECON1203 or ECON2292 or PSYC2001 or MATH1231 or MATH1241 or | (MATH1041 || ECON1203 || ECON2292 || PSYC2001 || MATH1231 || MATH1241 || MATH1251 || 
 MATH2881    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 or a Credit in ECON1203.               | (MATH1231 || MATH1241 || MATH1251 || ECON1203{CR})
 MATH2901    | UG     | Prerequisite: MATH1231 or MATH1241 or MATH1251 (or enrolment in program 3653 Software | (MATH1231 || MATH1241 || MATH1251 || (3653 && (MATH1131 || MATH1141)))
 MATH2931    | UG     | Prerequisite: MATH2901 or MATH2801(DN)                                                | (MATH2901 || MATH2801{DN})
 MATH3000    | UG     | Prerequisite: 12 units of credit in Level 2 Maths courses.                            | (12_UOC_LEVEL_2_MATH)
 MATH3001    | UG     | Prerequisite: 12 units of credit in Level 2 Maths courses.                            | (12_UOC_LEVEL_2_MATH)
 MATH3002    | UG     | Prerequisite: 12 units of credit in Level 2 Maths courses.                            | (12_UOC_LEVEL_2_MATH)
 MATH3041    | UG     | Prerequisite: 12 units of credit in Level 2 Maths courses.                            | (12_UOC_LEVEL_2_MATH)
 MATH3101    | UG     | Prerequisite: 12 units of credit in Level 2 Math courses including (MATH2011 or MATH2 | (12_UOC_LEVEL_2_MATH && (((MATH2011 || MATH2111) && (MATH2120 || MATH2130 || MATH2121
 MATH3121    | UG     | Prerequisite: 12 units of credit in Level 2 Math courses including (MATH2011 or MATH2 | (12_UOC_LEVEL_2_MATH && (((MATH2011 || MATH2111) && (MATH2120 || MATH2130 || MATH2121
 MATH3161    | UG     | Prerequisite: 12 units of credit in Level 2 Mathematics courses including MATH2011 or | (12_UOC_LEVEL_2_MATH && (((MATH2011 || MATH2111 || MATH2510) && (MATH2501 || MATH2601
 MATH3201    | UG     | Prerequisite: 12 units of credit in Level 2 Mathematics courses including (MATH2120 o | (12_UOC in Level 2 Mathematics courses && (MATH2120 || MATH2130 || MATH2121 || MATH22
 MATH3261    | UG     | Prerequisite: 12 units of credit in Level 2 Math courses including (MATH2011 or MATH2 | (12_UOC_LEVEL_2_MATH && (((MATH2011 || MATH2111) && (MATH2120 || MATH2130 || MATH2121
 MATH3311    | UG     | Prerequisite: (MATH2120 or MATH2130 or MATH2121 or MATH2221 or MATH2111) and (MATH250 | ((MATH2120 || MATH2130 || MATH2121 || MATH2221 || MATH2111) && (MATH2501 || MATH2601)
 MATH3411    | UG     | Prerequisites: MATH1081 or MATH1231(CR) or MATH1241(CR) or MATH1251(CR) or MATH2099 . | (MATH1081 || MATH1231{CR} || MATH1241{CR} || MATH1251{CR} || MATH2099)
 MATH3511    | UG     | Prerequisite: 12 units of credit in Level 2 Math courses                              | (12_UOC_LEVEL_2_MATH)
 MATH3521    | UG     | Prerequisite: 12 units of credit in Level 2 Math courses.                             | (12_UOC_LEVEL_2_MATH)
 MATH3531    | UG     | Prerequisite: 12 units of credit in Level 2 Math courses including MATH2011 or MATH21 | (12_UOC_LEVEL_2_MATH && (MATH2011 || MATH2111 || MATH2069))
 MATH3560    | UG     | Prerequisite: 6 units of credit in Level 2 Math courses.                              | (6_UOC_LEVEL_2_MATH)
 MATH3570    | UG     | Prerequisite: 12 units of credit in Level 2 Math courses.                             | (12_UOC_LEVEL_2_MATH)
 MATH3611    | UG     | Prerequisite: 12 UOC of Level 2 Mathematics with an average mark of at least 70, incl | ((12_UOC_LEVEL_2_MATH && PROGRAM_WAM_70 && (MATH2111 || MATH2011{CR} || MATH2510{CR})
 MATH3701    | UG     | Prerequisite: 12 UOC of Level 2 Mathematics with an average mark of at least 70, incl | ((12_UOC_LEVEL_2_MATH && PROGRAM_WAM_70 && (((MATH2111 || MATH2011{CR} || MATH2510{CR
 MATH3711    | UG     | Prerequisite: 12 UOC of Level 2 Mathematics with an average mark of at least 70, incl | ((12_UOC_LEVEL_2_MATH && PROGRAM_WAM_70 && (MATH2601 || MATH2501{CR})) || SCHOOL_APPR
 MATH3801    | UG     | Prerequisite: MATH2501 or MATH2601 and MATH2011 or MATH2111 or MATH2510 or MATH2610 a | ((MATH2501 || MATH2601) && (MATH2011 || MATH2111 || MATH2510 || MATH2610) && (MATH280
 MATH3811    | UG     | Prerequisite: MATH2831 or MATH2931.                                                   | (MATH2831 || MATH2931)
 MATH3821    | UG     | Prerequisite: MATH2831 or MATH2931                                                    | (MATH2831 || MATH2931)
 MATH3831    | UG     | Prerequisite: MATH2801 or MATH2901.                                                   | (MATH2801 || MATH2901)
 MATH3841    | UG     | Prerequisite: MATH3811 or MATH3911.                                                   | (MATH3811 || MATH3911)
 MATH3851    | UG     | Prerequisite: MATH2801 OR MATH2901 AND MATH2831 OR MATH2931.                          | ((MATH2801 || MATH2901) && (MATH2831 || MATH2931))
 MATH3871    | UG     | Prerequisite: MATH2801 or MATH2901                                                    | (MATH2801 || MATH2901)
 MATH3901    | UG     | Prerequisite: MATH2901 or MATH2801(DN) and MATH2501 or MATH2601 and MATH2011 or MATH2 | ((MATH2901 || MATH2801{DN}) && (MATH2501 || MATH2601) && (MATH2011 || MATH2111 || MAT
 MATH3911    | UG     | Prerequisite: MATH2931 or MATH2831(DN).                                               | (MATH2931 || MATH2831{DN})
 MATH4001    | UG     |                                                                                       | 
 MATH4002    | UG     |                                                                                       | 
 MATH4011    | UG     |                                                                                       | 
 MATH4012    | UG     |                                                                                       | 
 MATH4103    | UG     |                                                                                       | 
 MATH4104    | UG     |                                                                                       | 
 MATH4603    | UG     |                                                                                       | 
 MATH4604    | UG     |                                                                                       | 
 MATH4803    | UG     |                                                                                       | 
 MATH4903    | UG     |                                                                                       | 
 MATH4904    | UG     |                                                                                       | 
 MATH6781    | UG     |                                                                                       | 
 MATS1101    | UG     |                                                                                       | 
 MATS1192    | UG     |                                                                                       | 
 MATS1902    | UG     |                                                                                       | 
 MATS1903    | UG     |                                                                                       | 
 MATS2001    | UG     |                                                                                       | 
 MATS2003    | UG     |                                                                                       | 
 MATS2004    | UG     |                                                                                       | 
 MATS2005    | UG     |                                                                                       | 
 MATS2006    | UG     |                                                                                       | 
 MATS2007    | UG     |                                                                                       | 
 MATS2008    | UG     |                                                                                       | 
 MATS3001    | UG     |                                                                                       | 
 MATS3002    | UG     |                                                                                       | 
 MATS3003    | UG     |                                                                                       | 
 MATS3004    | UG     |                                                                                       | 
 MATS3005    | UG     |                                                                                       | 
 MATS3006    | UG     |                                                                                       | 
 MATS3007    | UG     |                                                                                       | 
 MATS3724    | UG     |                                                                                       | 
 MATS4001    | UG     |                                                                                       | 
 MATS4002    | UG     |                                                                                       | 
 MATS4003    | UG     |                                                                                       | 
 MATS4004    | UG     |                                                                                       | 
 MATS4005    | UG     |                                                                                       | 
 MATS4006    | UG     |                                                                                       | 
 MATS4007    | UG     |                                                                                       | 
 MATS4008    | UG     |                                                                                       | 
 MATS4009    | UG     |                                                                                       | 
 MATS4010    | UG     |                                                                                       | 
 MATS4500    | UG     |                                                                                       | 
 MATS4501    | UG     |                                                                                       | 
 MATS4503    | UG     |                                                                                       | 
 MATS4504    | UG     |                                                                                       | 
 MATS5001    | UG     |                                                                                       | 
 MATS5002    | UG     |                                                                                       | 
 MATS5003    | UG     | Prerequisite : MATS5001 and MATS5002                                                  | (MATS5001 && MATS5002)
 MDIA1000    | UG     | Prerequisite: Enrolment in a single or dual award Media program                       | (Enrolment in a single || dual award Media program)
 MDIA1002    | UG     | Prerequisite: Enrolment in the Bachelor of Media (C&J), Bachelor of Media(PR&A), Bach | (C&J && Bachelor of Media(PR&A) && Bachelor of Media (SS) || Bachelor of Media (MP) s
 MDIA1003    | UG     | Prerequisite: Enrolment in the Bachelor of Media (C&J), Bachelor of Media(PR&A), Bach | (C&J && Bachelor of Media(PR&A) && Bachelor of Media (SS) || Bachelor of Media (MP) s
 MDIA1004    | UG     | Prerequisite: ARTS1010 or enrolment in a BMedia (Communication & Journalism), BMedia  | (ARTS1010 || Communication && Journalism && BMedia (PR && Advertising) single || dual
 MDIA1005    | UG     | Prerequisite: Enrolment in a single or dual award Media program                       | (Enrolment in a single || dual award Media program)
 MDIA1006    | UG     | Prerequisite: Enrolment in a Media (S&SP), Media (SS), or Media (MP) single or dual a | (S&SP && Media (SS) || Media (MP) single || dual award program)
 MDIA2000    | UG     | Prerequisite: 30uoc overall, including MDIA1000, and enrolment in a single or dual aw | (30_UOC overall && && MDIA1000 && && enrolment in a single || dual award Media progra
 MDIA2001    | UG     | Prerequisite: 30uoc at Level 1, including MDIA1000, and enrolment in a B Media (C&J), | (30_UOC at Level 1 && && MDIA1000 && && C&J && B Media (MP) && B Media (S&S) || B Med
 MDIA2002    | UG     | Prerequisite: 30uoc at level 1 including MDIA1004, and enrolment in a BMedia (Communi | (30_UOC at level 1 && MDIA1004 && && Communication && Journalism || BMedia (PR && Adv
 MDIA2003    | UG     | Prerequisite: 30uoc at level 1 including MDIA1004, and enrolment in a Creative Writin | (30_UOC at level 1 && MDIA1004 && && Communication && Journalism || B Media (PR && Ad
 MFAC3512    | UG     |                                                                                       | 
 MFAC3514    | UG     |                                                                                       | 
 MFAC3515    | UG     |                                                                                       | 
 MFAC4501    | UG     |                                                                                       | 
 MFAC4502    | UG     |                                                                                       | 
 MFAC4503    | UG     |                                                                                       | 
 MFAC4508    | UG     |                                                                                       | 
 MFAC4509    | UG     |                                                                                       | 
 MGMT0011    | UG     |                                                                                       | 
 MDIA2005    | UG     | Prerequisite: 30uoc at level 1 including MDIA1003, and enrolment in a BMedia (Communi | (30_UOC at level 1 && MDIA1003 && && Communication && Journalism && BMedia (PR && Adv
 MDIA2006    | UG     | Prerequisite: 30uoc at level 1 including MDIA1003, and enrolment in a Media (Communic | (30_UOC at level 1 && MDIA1003 && && Communication && Journalism || Media (PR && Adve
 MDIA2007    | UG     | Prerequisite: 30uoc at level 1 including MDIA1003, and enrolment in a Media (Communic | (30_UOC at level 1 && MDIA1003 && && Communication && Journalism || Media (PR && Adve
 MDIA2008    | UG     | Prerequisite: 30 units of credit overall including MDIA1004 and MDIA2003 and an overa | (30_UOC overall && MDIA1004 && MDIA2003 && an overall WAM of 70)
 MDIA3000    | UG     | Prerequisite: 96uoc overall including MDIA2006, and enrolment in a B Media (Communica | (96_UOC overall && MDIA2006 && && Communication && Journalism || B Media (PR && Adver
 MDIA3001    | UG     | Prerequisite: 96uoc overall, including MDIA1000, and enrolment in a single or dual aw | (96_UOC overall && && MDIA1000 && && enrolment in a single || dual award Media progra
 MDIA3002    | UG     | Prerequisite: 96 units of credit overall including MDIA1004 and enrolment in B Media  | (96_UOC overall && MDIA1004 && PR && Advertising || B Media (Comm && Journalism))
 MDIA3003    | UG     | Prerequisite: 96uoc overall, including 12uoc Level 1 MDIA core courses and 12uoc Leve | (96_UOC overall && && 12_UOC Level 1 MDIA core courses && 12_UOC Level 2 MDIA core co
 MDIA3004    | UG     |                                                                                       | 
 MDIA3005    | UG     | Prerequisite: 96 uoc overall including MDIA1000, MDIA1003 or MDIA1004 and enrolment i | (96_UOC overall && MDIA1000 && MDIA1003 || MDIA1004 && enrolment in a single || dual 
 MDIA3006    | UG     | Prerequisite: 96 UOC overall, including MDIA2000 or ARTS3061 and enrolment in a Media | (96_UOC overall && && MDIA2000 || ARTS3061 && C&J && Media (MP) && Media (S&S) single
 MDIA3007    | UG     | Prerequisite: 96uoc overall, and enrolment in a Media single or dual award program. S | (96_UOC overall && && enrolment in a Media single || dual award program Students must
 MDIA3008    | UG     | Prerequisite: 96uoc overall including MDIA2006, and enrolment in a B Media (Communica | (96_UOC overall && MDIA2006 && && Communication && Journalism || B Media (PR && Adver
 MDIA3009    | UG     | Prerequisite: 96uoc overall including MDIA2006, and enrolment in a B Media (Communica | (96_UOC overall && MDIA2006 && && Communication && Journalism || B Media (PR && Adver
 MDIA4000    | UG     | Prerequisite: Enrolment in honours in Media, Culture and Technology or honours in a M | (Enrolment in honours in Media && Culture && Technology || honours in a Media degree 
 MDIA4001    | UG     | Prerequisite: Enrolment in honours in Media, Culture and Technology or honours in a M | (Enrolment in honours in Media && Culture && Technology || honours in a Media degree 
 MDIA4002    | UG     | Prerequisite: Enrolment in honours in Media, Culture and Technology or honours in a M | (Enrolment in honours in Media && Culture && Technology || honours in a Media degree 
 MDIA4003    | UG     | Prerequisite: Enrolment in honours in Media, Culture and Technology or honours in a M | (Enrolment in honours in Media && Culture && Technology || honours in a Media degree 
 MECH3091    | UG     | Prerequisite: 144 units of credit                                                     | (144_UOC)
 MECH3092    | UG     | Prerequisite: 144 units of credit                                                     | (144_UOC)
 MECH3110    | UG     | Prerequisite: MMAN2100, MMAN2400                                                      | (MMAN2100 && MMAN2400)
 MECH3610    | UG     | Prerequisite: MMAN2600 and MMAN2700                                                   | (MMAN2600 && MMAN2700)
 MECH4100    | UG     | Prerequisite: MECH3110 and (MMAN3300 or MMAN2300)                                     | (MECH3110 && (MMAN3300 || MMAN2300))
 MECH4305    | UG     | Prerequisite: MATH2019 and (MMAN3300 or MMAN2300)                                     | (MATH2019 && (MMAN3300 || MMAN2300))
 MECH4320    | UG     | Prerequisite: MATH2019 and (MMAN3300 or MMAN2300)                                     | (MATH2019 && (MMAN3300 || MMAN2300))
 MECH4620    | UG     | Prerequisite: (MECH2612 and MECH2712) or (MMAN2600 and MMAN2700)                      | ((MECH2612 && MECH2712) || (MMAN2600 && MMAN2700))
 MECH4880    | UG     | Prerequisite: (MECH2612 and MECH2712) or (MMAN2600 and MMAN2700)                      | ((MECH2612 && MECH2712) || (MMAN2600 && MMAN2700))
 MECH4900    | UG     | Prerequisite: MECH3400 or MMAN3400                                                    | (MECH3400 || MMAN3400)
 MECH9223    | UG     |                                                                                       | 
 MECH9325    | UG     |                                                                                       | 
 MECH9420    | UG     |                                                                                       | 
 MECH9650    | UG     |                                                                                       | 
 MECH9720    | UG     | Prerequisite: (MECH2612 and MECH2712) or (MMAN2600 and MMAN2700)                      | ((MECH2612 && MECH2712) || (MMAN2600 && MMAN2700))
 MECH9751    | UG     | Prerequisite: (MECH2612 and MECH2712) or (MMAN2600 and MMAN2700)                      | ((MECH2612 && MECH2712) || (MMAN2600 && MMAN2700))
 MECH9761    | UG     |                                                                                       | 
 MFAC1501    | UG     |                                                                                       | 
 MFAC1521    | UG     |                                                                                       | 
 MFAC1522    | UG     |                                                                                       | 
 MFAC1523    | UG     |                                                                                       | 
 MFAC1524    | UG     |                                                                                       | 
 MFAC1525    | UG     |                                                                                       | 
 MFAC1526    | UG     |                                                                                       | 
 MFAC1527    | UG     |                                                                                       | 
 MFAC1601    | UG     |                                                                                       | 
 MFAC2501    | UG     |                                                                                       | 
 MFAC2502    | UG     |                                                                                       | 
 MFAC2503    | UG     |                                                                                       | 
 MFAC2504    | UG     |                                                                                       | 
 MFAC2505    | UG     |                                                                                       | 
 MFAC2506    | UG     |                                                                                       | 
 MFAC2507    | UG     |                                                                                       | 
 MFAC2509    | UG     |                                                                                       | 
 MFAC2510    | UG     |                                                                                       | 
